customer_id,months_as_customer,age,policy_state,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year
10306,175,34,OH,915.29,1101000,607893,FEMALE,JD,handlers-cleaners,base-jumping,23-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,NY,Arlington,5224 5th Lane,14,1,?,2,1,YES,36720,4080,4080,28560,Honda,Accord,2009
10307,111,29,IL,1239.55,2000000,464736,FEMALE,PhD,farming-fishing,kayaking,09-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,SC,Riverwood,2230 1st St,1,1,?,1,1,YES,52800,4800,9600,38400,Mercedes,ML350,1996
10308,151,37,IN,1366.42,1101000,476198,FEMALE,Associate,protective-serv,cross-fit,15-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,SC,Arlington,6719 Flute St,14,3,NO,1,2,YES,59100,5910,5910,47280,Nissan,Maxima,1998
10309,156,37,OH,1086.48,6000000,444903,MALE,Associate,machine-op-inspct,hiking,16-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Other,NY,Northbrook,8064 4th Ave,17,3,?,1,1,YES,77440,14080,7040,56320,Suburu,Legacy,1999
10310,165,36,IL,1247.87,1101000,464336,MALE,Masters,armed-forces,golf,14-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,Northbend,2469 Francis Lane,20,3,NO,2,2,NO,45700,4570,4570,36560,BMW,3 Series,2008
10311,253,41,OH,1312.75,1101000,471453,FEMALE,PhD,sales,dancing,01-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Springfield,4671 5th Ridge,10,3,NO,2,2,YES,80740,7340,14680,58720,Toyota,Camry,2014
10312,10,26,IN,765.64,1101000,466191,MALE,MD,sales,base-jumping,16-02-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,SC,Northbrook,6985 Maple Lane,3,3,?,0,3,?,31350,2850,5700,22800,Honda,Accord,2001
10313,158,33,OH,1327.41,1101000,440930,FEMALE,Associate,handlers-cleaners,skydiving,04-01-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,Hillsdale,7791 Britain Ridge,0,1,?,0,0,?,35000,3500,7000,24500,Suburu,Legacy,2012
10314,436,59,OH,1338.55,1101000,430380,MALE,PhD,protective-serv,board-games,12-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,WV,Hillsdale,6355 4th Hwy,10,3,?,2,2,NO,68000,13600,6800,47600,Toyota,Corolla,2014
10315,91,30,IL,1316.63,8000000,613178,FEMALE,Masters,machine-op-inspct,golf,08-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Other,SC,Northbend,3495 Britain Drive,13,3,YES,2,0,?,84500,13000,13000,58500,BMW,X6,2009
10316,256,42,IL,1286.44,1101000,460564,FEMALE,MD,transport-moving,bungie-jumping,22-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Northbend,2980 Sky Ridge,14,1,NO,2,1,?,75500,7550,15100,52850,Nissan,Ultima,1998
10317,274,46,OH,1372.18,1101000,439929,MALE,High School,exec-managerial,bungie-jumping,13-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,WV,Riverwood,5914 Oak Ave,22,3,NO,1,3,?,90600,15100,15100,60400,BMW,X5,2009
10318,275,45,IN,1447.77,1101000,605756,FEMALE,Associate,adm-clerical,camping,18-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,VA,Northbend,3835 5th Ave,8,3,YES,1,1,?,64320,5360,10720,48240,Accura,MDX,1998
10319,1,33,IL,903.32,1101000,451184,FEMALE,High School,transport-moving,yachting,19-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Northbend,5925 Tree Hwy,1,3,?,1,0,?,31700,6340,3170,22190,Toyota,Highlander,2006
10320,85,30,IN,1454.42,1101000,459588,MALE,Associate,protective-serv,reading,31-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Springfield,6250 1st Ridge,19,1,YES,0,1,YES,74280,12380,12380,49520,Suburu,Forrestor,2006
10321,233,37,IL,1603.42,1101000,616637,FEMALE,High School,sales,video-games,06-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,1346 5th Lane,17,1,YES,0,2,YES,80520,13420,6710,60390,Toyota,Corolla,2005
10322,142,30,IN,1616.58,1101000,447979,MALE,JD,adm-clerical,polo,04-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Hillsdale,1128 Maple Lane,13,3,YES,0,3,YES,63600,6360,12720,44520,Dodge,RAM,2010
10323,266,44,IL,1611.83,1101000,460176,MALE,High School,handlers-cleaners,movies,02-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,Riverwood,6309 Cherokee Ave,4,1,?,1,2,YES,32800,3280,3280,26240,BMW,3 Series,2012
10324,350,50,OH,889.13,1101000,459429,FEMALE,Masters,priv-house-serv,board-games,26-02-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Police,PA,Northbend,4618 Flute Ave,14,3,NO,0,2,NO,44190,9820,4910,29460,Audi,A3,2015
10325,97,26,IL,1252.08,1101000,465456,MALE,College,exec-managerial,sleeping,08-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,VA,Springfield,6191 Oak Lane,4,2,YES,2,2,NO,50400,10080,5040,35280,Honda,CRV,2000
10326,399,55,IL,995.56,1101000,464665,MALE,JD,tech-support,sleeping,07-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,Northbend,1316 Britain Ridge,23,3,YES,1,1,YES,88400,17680,8840,61880,Nissan,Pathfinder,2010
10327,305,49,IL,1347.92,1101000,430853,FEMALE,High School,farming-fishing,bungie-jumping,17-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NY,Hillsdale,5924 Maple Drive,21,3,YES,0,2,?,66550,12100,6050,48400,Volkswagen,Jetta,2003
10328,276,47,IN,1724.09,1101000,615712,MALE,PhD,craft-repair,yachting,12-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Arlington,8917 Tree Ridge,23,3,YES,0,0,?,65780,5980,11960,47840,Chevrolet,Tahoe,2014
10329,257,40,IN,1379.93,1101000,608228,MALE,MD,armed-forces,base-jumping,01-02-2015,Multi-vehicle Collision,Side Collision,Major Damage,Other,NY,Columbus,3966 Francis Ridge,6,3,?,0,2,YES,51810,9420,4710,37680,Audi,A3,2002
10330,78,31,IN,1554.64,4000000,457535,MALE,PhD,protective-serv,board-games,03-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Other,WV,Springfield,1507 Solo Ave,21,1,NO,1,0,NO,55660,5060,10120,40480,Honda,CRV,2009
10331,129,28,OH,1377.94,1101000,442540,MALE,Masters,machine-op-inspct,base-jumping,21-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Fire,NY,Springfield,4272 Oak Ridge,23,1,?,2,3,?,44640,9920,4960,29760,Toyota,Camry,2005
10332,283,46,IL,1313.33,1101000,455332,FEMALE,PhD,transport-moving,reading,09-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Riverwood,4434 Lincoln Ave,3,3,?,1,3,NO,77660,7060,14120,56480,Nissan,Maxima,2004
10333,85,25,IN,1259.02,1101000,439534,FEMALE,JD,tech-support,base-jumping,16-02-2015,Parked Car,?,Trivial Damage,None,SC,Northbend,7529 Solo Ridge,8,1,NO,2,2,?,5640,940,940,3760,Nissan,Ultima,2005
10334,101,26,IL,1371.88,1101000,462420,FEMALE,MD,prof-specialty,reading,04-02-2015,Parked Car,?,Trivial Damage,None,VA,Arlington,8096 Apache Hwy,4,1,?,2,2,?,3190,580,580,2030,Suburu,Legacy,1995
10335,96,30,OH,1399.27,6000000,448913,MALE,College,prof-specialty,hiking,24-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Fire,NC,Arlington,9417 Tree Hwy,22,1,?,0,0,YES,53440,0,6680,46760,Ford,Escape,2004
10336,121,31,IL,1061.98,6000000,440837,FEMALE,JD,armed-forces,camping,01-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Hillsdale,3809 Texas Lane,16,1,NO,0,1,YES,65250,7250,7250,50750,BMW,3 Series,2002
10337,176,39,OH,1365.46,4000000,466634,MALE,College,armed-forces,sleeping,05-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,Columbus,1540 Apache Lane,14,3,NO,2,1,NO,44280,4920,4920,34440,Chevrolet,Silverado,2008
10338,159,37,IL,894.4,1101000,446435,MALE,Associate,tech-support,camping,07-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,Springfield,2337 Lincoln Hwy,13,1,YES,2,0,NO,70290,7810,7810,54670,Dodge,RAM,1999
10339,120,30,IN,956.69,1101000,438237,FEMALE,Associate,priv-house-serv,movies,06-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Hillsdale,6770 1st St,20,1,?,1,1,YES,87100,8710,8710,69680,Saab,92x,2000
10340,212,35,IN,1123.89,1101000,468313,MALE,MD,priv-house-serv,video-games,21-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,4119 Texas St,0,3,?,1,3,?,50380,4580,4580,41220,Suburu,Forrestor,1996
10341,290,45,IL,1085.03,1101000,476303,FEMALE,JD,sales,cross-fit,01-03-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,VA,Arlington,4347 2nd Ridge,23,3,YES,2,2,NO,64800,12960,6480,45360,Audi,A3,2014
10342,299,42,OH,1437.33,1101000,450339,FEMALE,Associate,craft-repair,movies,24-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Other,SC,Columbus,1091 1st Drive,13,1,YES,1,3,NO,70400,12800,12800,44800,BMW,3 Series,2000
10343,66,26,IL,988.29,1101000,476502,MALE,College,armed-forces,skydiving,02-02-2015,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,Northbend,8203 Lincoln Ave,8,1,?,2,2,YES,57860,0,10520,47340,Suburu,Impreza,2008
10344,334,47,IL,1238.89,1101000,600561,MALE,Masters,protective-serv,sleeping,31-01-2015,Vehicle Theft,?,Minor Damage,None,WV,Northbend,9154 MLK Hwy,3,1,?,0,3,NO,6240,960,960,4320,Ford,Fusion,2011
10345,216,38,IN,1384.64,5000000,600754,FEMALE,Associate,tech-support,board-games,09-01-2015,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Columbus,5780 4th Ave,16,1,?,2,3,NO,66600,16650,11100,38850,Jeep,Grand Cherokee,2012
10346,86,28,IN,1595.07,1101000,439304,MALE,PhD,transport-moving,hiking,23-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,VA,Hillsdale,6945 Texas Hwy,19,1,YES,0,2,YES,70920,11820,11820,47280,Jeep,Wrangler,2002
10347,429,56,OH,1127.89,6000000,460722,MALE,Associate,machine-op-inspct,skydiving,28-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Springfield,5639 1st Ridge,0,1,YES,2,0,YES,39480,6580,6580,26320,Suburu,Forrestor,2002
10348,257,43,IN,929.7,6000000,618632,FEMALE,PhD,handlers-cleaners,base-jumping,14-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,VA,Arlington,3834 Pine St,12,1,?,2,2,YES,63240,10540,5270,47430,Mercedes,E400,2005
10349,15,34,IL,1829.63,1101000,452204,MALE,JD,tech-support,cross-fit,03-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,Arlington,1358 Maple St,21,3,YES,1,0,?,67650,12300,6150,49200,Audi,A5,2009
10350,230,39,IL,904.7,7000000,454530,FEMALE,MD,craft-repair,bungie-jumping,17-02-2015,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,7460 Apache Lane,0,1,?,1,3,NO,74200,14840,14840,44520,Accura,TL,2002
10351,250,43,OH,1243.84,1101000,474848,FEMALE,JD,tech-support,polo,30-01-2015,Single Vehicle Collision,Side Collision,Minor Damage,Other,VA,Columbus,5771 Sky Ave,22,1,YES,1,3,NO,64900,12980,12980,38940,Volkswagen,Jetta,2011
10352,270,44,IL,1030.95,1101000,435985,FEMALE,Associate,machine-op-inspct,paintball,03-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,NC,Northbend,2865 Maple Lane,20,3,?,1,0,NO,35900,7180,3590,25130,Audi,A3,2007
10353,65,26,IN,1285.03,3000000,457942,FEMALE,High School,craft-repair,camping,03-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,VA,Riverwood,8940 Elm Ave,0,1,NO,1,3,?,52200,5220,10440,36540,Honda,CRV,2011
10354,475,57,OH,1216.56,1101000,436522,MALE,Masters,adm-clerical,skydiving,31-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,SC,Hillsdale,1215 Pine Hwy,20,1,?,0,2,NO,78000,6500,13000,58500,Suburu,Forrestor,2000
10355,77,27,IN,966.26,1101000,471704,FEMALE,High School,adm-clerical,base-jumping,06-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Springfield,6874 Maple Ridge,1,3,YES,0,0,?,67200,6720,6720,53760,Volkswagen,Passat,1995
10356,256,43,OH,1203.17,1101000,455810,FEMALE,MD,prof-specialty,golf,06-02-2015,Single Vehicle Collision,Rear Collision,Total Loss,Fire,WV,Hillsdale,8834 Elm Drive,11,1,NO,0,0,?,63250,11500,5750,46000,Nissan,Ultima,1997
10357,229,37,IL,1212.12,1101000,446544,FEMALE,MD,craft-repair,paintball,29-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Other,WV,Columbus,8542 Lincoln Ridge,14,3,YES,1,1,YES,68760,11460,5730,51570,Ford,Fusion,1995
10358,110,28,OH,1573.93,1101000,461919,MALE,College,other-service,movies,07-01-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Springfield,9397 Francis St,20,3,YES,0,2,?,65040,10840,10840,43360,Suburu,Impreza,2010
10359,177,33,IL,1609.67,1101000,470128,MALE,College,adm-clerical,yachting,20-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Springfield,4907 Andromedia Drive,22,1,?,1,3,?,82800,20700,13800,48300,Jeep,Grand Cherokee,2004
10360,292,44,OH,1097.57,1101000,462836,MALE,PhD,priv-house-serv,basketball,28-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,Columbus,4429 Washington St,12,1,NO,1,0,YES,61700,6170,6170,49360,Saab,93,2005
10361,451,61,IN,1618.65,2000000,475407,FEMALE,Associate,transport-moving,polo,04-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,OH,Columbus,2651 MLK Lane,3,3,YES,2,1,YES,78100,15620,7810,54670,Chevrolet,Tahoe,1997
10362,61,24,IN,922.67,1101000,473611,FEMALE,College,priv-house-serv,paintball,12-01-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Northbend,2942 1st Lane,15,3,YES,2,1,?,65520,9360,9360,46800,Toyota,Highlander,2011
10363,150,30,IN,1342.02,1101000,608425,MALE,MD,prof-specialty,polo,28-02-2015,Parked Car,?,Trivial Damage,None,VA,Arlington,6317 Best St,8,1,YES,0,2,NO,4500,450,450,3600,Saab,93,1999
10364,283,41,OH,1195.01,1101000,476227,FEMALE,Associate,sales,reading,08-01-2015,Multi-vehicle Collision,Side Collision,Major Damage,Other,WV,Northbend,1555 Washington Lane,13,3,NO,0,2,?,42700,0,6100,36600,Mercedes,ML350,2011
10365,291,46,OH,994.74,1101000,452701,FEMALE,High School,adm-clerical,polo,25-01-2015,Parked Car,?,Minor Damage,Police,SC,Hillsdale,1919 4th Lane,8,1,NO,2,2,YES,5580,620,620,4340,Volkswagen,Passat,2005
10366,162,31,IN,1050.24,1101000,456789,FEMALE,Masters,adm-clerical,chess,26-02-2015,Parked Car,?,Minor Damage,None,NC,Arlington,5480 3rd Ridge,7,1,?,0,0,NO,3600,360,720,2520,BMW,X5,2013
10367,154,36,IL,1313.51,7000000,600904,FEMALE,Masters,exec-managerial,dancing,03-02-2015,Vehicle Theft,?,Trivial Damage,None,SC,Northbrook,8864 Tree Ridge,9,1,?,2,0,?,2800,280,280,2240,Volkswagen,Passat,2015
10368,289,47,OH,1102.29,1101000,450889,FEMALE,Associate,adm-clerical,hiking,31-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,VA,Northbend,2777 Solo Drive,15,1,NO,1,0,YES,54000,6000,6000,42000,Toyota,Highlander,1996
10369,10,19,IN,1185.78,1101000,478837,FEMALE,JD,craft-repair,yachting,01-02-2015,Single Vehicle Collision,Side Collision,Minor Damage,Police,NC,Northbend,9929 Rock Drive,5,1,?,0,2,?,48950,4450,8900,35600,Accura,TL,2011
10370,309,47,IL,1527.95,1101000,611322,MALE,PhD,exec-managerial,hiking,21-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,WV,Northbend,4143 Maple Ridge,15,4,YES,0,1,?,77800,15560,15560,46680,Dodge,RAM,2002
10371,396,57,IN,1366.39,1101000,438180,MALE,High School,protective-serv,exercise,30-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,NC,Columbus,7121 Rock St,22,3,YES,2,1,NO,52560,11680,5840,35040,Saab,93,1995
10372,273,41,OH,1403.9,1101000,449793,FEMALE,PhD,farming-fishing,dancing,31-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,VA,Riverwood,9067 Texas Ave,16,2,?,1,2,YES,44110,4010,8020,32080,Honda,Accord,2015
10373,129,30,IL,927.23,1101000,450730,FEMALE,PhD,sales,video-games,13-01-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,SC,Hillsdale,9245 Weaver Ridge,7,1,NO,1,3,?,74360,13520,6760,54080,Suburu,Forrestor,2009
10374,140,31,OH,1554.86,6000000,608758,FEMALE,JD,armed-forces,base-jumping,16-02-2015,Parked Car,?,Minor Damage,None,WV,Arlington,4585 Francis Ave,2,1,YES,1,2,?,6120,680,680,4760,Honda,Civic,2002
10375,419,53,IL,736.07,6000000,445339,MALE,College,transport-moving,chess,04-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbend,6738 Francis Hwy,17,4,?,0,0,YES,62280,5190,10380,46710,Suburu,Forrestor,2012
10376,315,44,IL,974.16,6000000,438328,FEMALE,Masters,sales,reading,07-02-2015,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,Springfield,7576 Pine Ridge,12,3,?,1,0,YES,26730,4860,4860,17010,Volkswagen,Jetta,2006
10377,72,29,OH,973.8,1101000,479913,FEMALE,Associate,craft-repair,exercise,16-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Arlington,9105 Tree Lane,9,1,?,1,0,NO,66200,6620,6620,52960,Dodge,Neon,2013
10378,32,26,OH,1260.32,6000000,460760,MALE,JD,other-service,polo,28-02-2015,Single Vehicle Collision,Side Collision,Total Loss,Fire,VA,Northbrook,2299 Britain Drive,16,1,?,1,2,?,45500,9100,4550,31850,Toyota,Corolla,2009
10379,230,41,IN,1464.03,1101000,444797,MALE,JD,transport-moving,sleeping,08-02-2015,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,NY,Springfield,1914 Francis St,19,3,?,2,0,?,53040,4420,4420,44200,Audi,A3,2006
10380,157,32,OH,617.11,1101000,436711,MALE,College,other-service,reading,02-01-2015,Multi-vehicle Collision,Front Collision,Major Damage,Other,VA,Columbus,6658 Weaver St,14,3,?,1,2,NO,50800,10160,5080,35560,Mercedes,E400,2013
10381,265,41,IN,1724.46,6000000,432491,FEMALE,Associate,craft-repair,sleeping,13-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Police,SC,Northbend,1985 5th Ave,18,3,?,1,3,?,44200,4420,4420,35360,Audi,A5,2014
10382,47,34,IL,1161.31,1101000,617527,FEMALE,PhD,exec-managerial,base-jumping,07-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,SC,Springfield,1707 Sky Ave,23,1,YES,1,3,?,62920,11440,5720,45760,Chevrolet,Malibu,2012
10383,113,29,OH,1091.73,1101000,601213,MALE,PhD,exec-managerial,golf,05-01-2015,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,NY,Springfield,6456 Andromedia Drive,15,3,?,0,2,YES,49950,5550,5550,38850,Nissan,Ultima,2004
10384,289,46,IL,1209.07,1101000,604138,MALE,JD,armed-forces,chess,28-02-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NC,Arlington,5649 Texas Ave,18,1,YES,0,1,YES,56430,6270,6270,43890,BMW,3 Series,1995
10385,254,41,IL,1241.04,1101000,431361,FEMALE,Masters,protective-serv,board-games,04-01-2015,Single Vehicle Collision,Front Collision,Minor Damage,Police,NY,Riverwood,1220 MLK Ave,16,1,NO,2,2,YES,100210,18220,18220,63770,Audi,A5,2014
10386,115,30,OH,1757.21,1101000,477695,MALE,High School,prof-specialty,base-jumping,02-02-2015,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,NY,Northbend,1589 Pine St,12,3,NO,1,0,YES,49140,5460,5460,38220,Ford,F150,2007
10387,236,38,OH,802.24,1101000,612597,FEMALE,College,other-service,paintball,23-02-2015,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,WV,Northbrook,8906 Elm Lane,16,1,NO,0,1,?,66840,16710,5570,44560,Mercedes,E400,2014
10388,7,21,IN,1342.72,1101000,445638,MALE,Associate,machine-op-inspct,camping,10-02-2015,Single Vehicle Collision,Front Collision,Total Loss,Other,NY,Hillsdale,2654 Elm Drive,21,1,?,1,2,?,62460,6940,6940,48580,Honda,Accord,2003
10389,208,36,OH,1209.41,5000000,476185,MALE,JD,machine-op-inspct,base-jumping,16-02-2015,Multi-vehicle Collision,Side Collision,Total Loss,Other,NY,Columbus,6681 Texas Ridge,15,3,YES,0,1,?,62810,11420,11420,39970,Nissan,Ultima,1999
10390,126,33,OH,1141.71,2000000,435995,FEMALE,JD,priv-house-serv,sleeping,04-01-2015,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,WV,Northbrook,7782 Rock St,21,1,YES,1,2,?,54160,6770,6770,40620,Suburu,Legacy,2009
10391,48,35,IL,1090.03,1101000,430232,FEMALE,JD,exec-managerial,golf,30-01-2015,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,WV,Arlington,9286 Oak Ave,1,1,YES,0,2,NO,48400,9680,4840,33880,Saab,92x,2005
10392,297,48,IN,1464.73,3000000,443861,MALE,PhD,exec-managerial,golf,25-01-2015,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NY,Arlington,8758 5th St,17,3,?,0,0,NO,51480,5720,5720,40040,Toyota,Highlander,2013
10393,160,36,OH,1118.58,1101000,460801,FEMALE,High School,prof-specialty,board-games,22-01-2015,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,NY,Columbus,7281 Maple Hwy,5,3,NO,2,1,NO,51700,5170,10340,36190,Saab,95,2003
10394,406,58,OH,1117.04,1101000,605121,MALE,MD,exec-managerial,video-games,01-01-2015,Multi-vehicle Collision,Front Collision,Total Loss,Other,WV,Northbend,7571 Elm Ridge,15,3,?,1,2,?,65520,10920,5460,49140,Volkswagen,Jetta,2009
10395,157,31,IN,1257.83,7000000,458622,MALE,High School,farming-fishing,reading,14-02-2015,Multi-vehicle Collision,Rear Collision,Major Damage,Other,OH,Arlington,6738 Washington Hwy,2,4,NO,2,2,NO,47700,4770,9540,33390,Accura,TL,2011
10396,146,31,OH,1082.72,1101000,478661,FEMALE,PhD,machine-op-inspct,video-games,15-01-2015,Vehicle Theft,?,Minor Damage,None,SC,Northbend,4188 Britain Ave,3,1,YES,2,0,NO,5220,580,580,4060,Accura,MDX,2015
10397,409,57,IN,1191.8,6000000,435299,MALE,High School,protective-serv,exercise,06-01-2015,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Riverwood,6934 Lincoln Ave,19,1,NO,1,0,?,73320,6110,12220,54990,Ford,Fusion,2012
10398,252,46,IN,1242.02,1101000,601961,MALE,Masters,adm-clerical,dancing,08-02-2015,Single Vehicle Collision,Front Collision,Minor Damage,Fire,VA,Hillsdale,6390 Apache St,17,1,YES,0,2,YES,74900,14980,7490,52430,Jeep,Grand Cherokee,2003
10399,6,27,OH,1075.71,1101000,604328,FEMALE,High School,prof-specialty,dancing,17-02-2015,Vehicle Theft,?,Trivial Damage,Police,WV,Columbus,7615 Weaver Drive,7,1,?,0,1,YES,3190,580,290,2320,Saab,95,2015
10400,103,33,IN,969.88,6000000,614385,MALE,MD,armed-forces,exercise,21-01-2015,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,NY,Columbus,6409 Cherokee Drive,21,1,NO,1,0,YES,76920,12820,6410,57690,Chevrolet,Malibu,2002
